	language	language_tag	local_name	iso_639_3	iso_639_1	family/subfamily/genus	version_index	version_tag	version	default_version
663	Ibatan	ivb	Ibatan	ivb		/	1322	IVBPOTNT	Chirin ni Apo Dyos (No bayo a tolag kan Genesis) (Naimbag a damag: Iti agdama a panawen)	Yes
664	Ichilamba [Lamba]	lam	Ichilamba	lam		Niger-Congo/Benue-Congo/Bantoid	947	AAL59	Amashiwi Aba Lesa	Yes
665	Idoma	idu	Idoma	idu		Niger-Congo/Benue-Congo/Idomoid	2537	IFBCL	Ubáyíbu kú Idɔma	Yes
666	Iduna	viv	Iduna	viv		Austronesian/Eastern Malayo-Polynesian/Oceanic	1235	VIVNT	Yaubada Bonana Veyao Ivaguna	Yes
667	Ifè	ife	Ifè	ife		/	1759	IFE	Ìwé-Ɔ̀ɖáyé Ìmↄl̀ɛ̀-Ìk̀ã́ã̀nyì	Yes
668	Igbo	ibo	Igbo	ibo	ig	Niger-Congo/Benue-Congo/Igboid	77	IGBOB	Bible Nso	Yes
669	Igbo	ibo	Igbo	ibo	ig	Niger-Congo/Benue-Congo/Igboid	1624	BIU	Bịabụlụ Nsọ nʼIgbo Ndị Ugbu a	No
670	Igede	ige	Igede	ige		Niger-Congo/Benue-Congo/Idomoid	2538	IBNO	IBAYỊBỤỤ NYA OHE OLUHYE	Yes
671	Ika	ikk	Ika	ikk		/	1296	IKKNT	Elu Ọhụn: Ẹkụkwọ-Nsọ - Azụụn Ọhụn rịn'a	Yes
672	Ikootz [San Mateo Del Mar Huave]	huv	Ikootz	huv		Huavean//Huavean	241	HUVNT	Jayats nanderac wüx miteatiiüts Jesucristo	Yes
673	Ikwere	ikw	Ikwere	ikw		/	1190	IKWNT	Tẹsitamenti Ikne n'Ọnu Ikwere	Yes
674	Ikwo	iqw	Ikwo	iqw		/	1599	IKWO	BAYỊBURU Ikwo	Yes
675	Ila	ilb	Ila	ilb		Niger-Congo/Benue-Congo/Bantoid	888	CCI	Cizuminano Cipya mu Chi Ila	Yes
676	Ilianen Manobo	mbi	Ilianen Manobo	mbi		/	1310	MBINT	Ke meupiya ne tudtul mekeatag ki Hisu Kristu	Yes
677	Iloko	ilo	Iloko	ilo		Austronesian//Northern Luzon	782	RIPV	Ti Baro a Naimbag a Damag Biblia	Yes
678	Iloko	ilo	Iloko	ilo		Austronesian//Northern Luzon	2192	TB1973	Ti Biblia (1973)	No
679	Imbongu	imo	Imbongu	imo		/	1009	IMONT	Goteni lino kinye opa peamili nimu Ungu Tukumemu	Yes
680	Inabaknon	abx	Inabaknon	abx		/	1091	ABXNT	I Baha'o Kasuratan	Yes
681	Inga	inb	Inga	inb		Quechuan//Quechuan	1103	INB	Kaipimi Taita Dius Rimaku	Yes
682	Inoke-Yate	ino	Inoke-Yate	ino		/	951	INONT	Anumaya Kotiꞌa Saufa Lamiꞌnea Ke	Yes
683	Inuinnaqtun	ikt	Inuinnaqtun	ikt		Eskimo-Aleut//Eskimo	1988	SPERRY	Godim Ukauhiit Gospelit Hitamanguyun Apostlit Havaangillu	Yes
684	Inupiatun Northwest Alaska [Northwest Alaska Inupiatun]	esk	Inupiatun Northwest Alaska	esk		/	304	ESKNT	Ipqitchuat Makpiġaat - Agaayyutim Uqałhi Iñupiatun	Yes
685	Inuttitut: Labrador [Inuktitut Labrador]	ike_lab	Inuttitut: Labrador	ike		Eskimo-Aleut//Eskimo	803	LIHB08	Labrador Inuttitut Heritage Bible	Yes
686	Ipili	ipi	Ipili	ipi		/	1020	IPINT	Ipili Nutestamene	Yes
687	Islander Creole English	icr	Islander Creole English	icr		/	1451	NTIC	The New Testament in Islander Creole	Yes
688	Isnag	isd	Isnag	isd		Austronesian//Northern Luzon	1331	ISDNT	Ya bàbànán ne Dios nga nesúrát kiya baru wa túlag Genesis se Exodus	Yes
689	Isthmus Mixe	mir	Isthmus Mixe	mir		/	740	MIRNT	New Testament in Mixe, Isthmus	Yes
690	Isthmus Zapotec	zai	Isthmus Zapotec	zai		Oto-Manguean//Zapotecan	824	ZAINT	Stiidxa Dios didxazá (El Nuevo Testamento de nuestro señor Jesucristo en el Zapoteco del Istmo)	Yes
691	Isthmus-Mecayapan Nahuatl	nhx	Isthmus-Mecayapan Nahuatl	nhx		Uto-Aztecan//Aztecan	1654	NHXMNT	El Nuevo Testamento	Yes
692	Isthmus-Mecayapan Nahuatl	nhx	Isthmus-Mecayapan Nahuatl	nhx		Uto-Aztecan//Aztecan	1661	NHXTNT	El Nuevo Testamento	No
693	Italiano [Italian]	ita	Italiano	ita	it	Indo-European//Romance	54	DO885	Diodati Bible	No
694	Italiano [Italian]	ita	Italiano	ita	it	Indo-European//Romance	123	NR94	Nuova Riveduta 1994	No
695	Italiano [Italian]	ita	Italiano	ita	it	Indo-European//Romance	122	NR06	Nuova Riveduta 2006	Yes
696	Italiano [Italian]	ita	Italiano	ita	it	Indo-European//Romance	1197	ICL00	Traduzione Interconfessionale in Lingua Corrente	No
697	Italiano [Italian]	ita	Italiano	ita	it	Indo-European//Romance	1196	ICL00D	Traduzione Interconfessionale in Lingua Corrente	No
698	Italiano [Italian]	ita	Italiano	ita	it	Indo-European//Romance	141	RDV24	Versione Diodati Riveduta	No
699	Ivatan	ivv	Ivatan	ivv		Austronesian//Batanic	1315	VTSP	No Vayo A Testamento, Salmo, No Libro No Proverbo	Yes
700	Iwal	kbm	Iwal	kbm		/	1073	KBMNT	Yisu Kilisi ane Binge Vie Giengk Iwal Avos	Yes
701	Ixcatlán Mazatec	mzi	Ixcatlán Mazatec	mzi		/	2413	MAIX	Xo̱jo̱n én tjátsiee̱ Néná	Yes
702	Ixil	ixl	Ixil	ixl		Mayan//Mayan	608	IXLNNT	U ak' Testamento tu kuyob'al	No
703	Ixil	ixl	Ixil	ixl		Mayan//Mayan	1763	IXL	VIKAʼV IYOL QUBʼAAL TIUXH quyolbʼalxhtuʼ	No
704	Ixil	ixl	Ixil	ixl		Mayan//Mayan	247	IXLCNT	Viakʼla txumbʼal u tioxh	Yes
705	Iyo	nca	Iyo	nca		/	1146	NCA	The New Testament in the Iyo language of Papua New Guinea	Yes
706	Izere	izr	Izere	izr		/	2070	IZRNT	Izere New Testament	Yes
707	Izii	izz	Izii	izz		Niger-Congo/Benue-Congo/Igboid	1601	IZII	BAYỊBURU Izii	Yes
708	Iñupiaq [North Alaskan Inupiatun]	esi	Iñupiaq	esi		Eskimo-Aleut//Eskimo	1415	INUPIAQ	Iñupiatun Mumiksat Uqalugiksuat	Yes
709	Jalapa De Díaz Mazatec	maj	Jalapa De Díaz Mazatec	maj		/	854	MAJNT	Éhe̱n Nti̱a̱ná	Yes
710	Jamamadí	jaa	Jamamadí	jaa		Arauan//Arauan	1903	JAANT	Deoso-ka Yama Hani	Yes
711	Jamiekan [Jamaican Creole English]	jam	Jamiekan	jam		other//Creoles and Pidgins	476	JNT	Di Jamiekan Nyuu Testiment	Yes
712	Jamiltepec Mixtec	mxt	Jamiltepec Mixtec	mxt		Oto-Manguean//Mixtecan	775	MXTNT	Tuhun cha sañahá ra Jesucristo chi yo	Yes
713	Jarai	jra	Jarai	jra		/	1973	JRA2016	Hră Ơi Adai Pơhiăp 2016 - Jarai Bible	Yes
714	Jarai	jra	Jarai	jra		/	894	JBSV	Hơdrôm Hră Rơgoh Hiam	No
715	Jibu	jib	Jibu	jib		/	2396	JIBUNT	Jir Shidun	Yes
716	Jingpho [Kachin]	kac	Jingpho	kac		Sino-Tibetan/Tibeto-Burman/Jingpho	348	JCLB	Jinghpaw Common Language Bible 2009	Yes
717	Jita	jit	Jita	jit		/	2238	KIJ1960	INDAGANO INYA:YA	Yes
718	Jola-Kasa	csk	Jola-Kasa	csk		Niger-Congo/Atlantic/Bak	1549	CSKDBL	Hulimahu hata Ateemit	Yes
719	Jur Modo	bex	Jur Modo	bex		Central Sudanic//Bongo-Bagirmi	1744	BEK	Buku ꞌba Tisaki ni Tɔdɔ to Lömu Laꞌja ꞌBa Yësu Kurïsïtö Ŋere Ze	Yes
720	K'iche'	quc	K'iche'	quc		Mayan//Mayan	490	QUICH1	Quiché Bible	Yes
721	K'iche'	quc	K'iche'	quc		Mayan//Mayan	653	QUCTNT	Ru Lokꞌ Pixab Ri Dios	No
722	K'iche'	quc	K'iche'	quc		Mayan//Mayan	657	QUCNNT	Ru Loqꞌ Pixabꞌ Ri Dios	No
723	Kaansa	gna	Kaansa	gna		/	2023	GNA	Kaansa NT (Ghana)	Yes
724	Kabardian	kbd	Kabardian	kbd		Northwest Caucasian//Northwest Caucasian	2173	KBDNTGP2017	ХъыбарыфӀыр. ЩӀэдзапӀэр. Уэрэд ЛъапӀэхэр	Yes
725	Kabba [Kaba]	ksp	Kabba	ksp		/	1485	KSPDBL	Maketuru le Lubba ke tar kabba	Yes
726	Kabiyè	kbp	Kabiyè	kbp		Niger-Congo/Gur/Southern-Central Gur	555	KABI	New Testament	Yes
727	Kadiwéu	kbc	Kadiwéu	kbc		Guaicuruan//Kadiwéu	584	KBC	Kadiwéu New Testament	Yes
728	Kagayanen	cgc	Kagayanen	cgc		/	1126	CGCNT	Pulong ta Dyos: Genesis daw bag-o na kasugtanan	Yes
729	Kagulu	kki	Kagulu	kki		Niger-Congo/Benue-Congo/Bantoid	1508	DDKWW	Dilagano Disha ku Wanhu wose	Yes
730	Kaingang	kgp	Kaingang	kgp		Macro-Ge//Ge-Kaingang	629	KGPNT	Topẽ vĩ rá	Yes
731	Kaiwá	kgk	Kaiwá	kgk		Tupian//Tupi-Guaraní	611	KGKNT	Nhandejáry Nhe'ẽ	Yes
732	Kakabai	kqf	Kakabai	kqf		/	1100	KAKABAI	Kakabai Mak	Yes
733	Kakchikel [Kaqchikel]	cak	Kakchikel	cak		Mayan//Mayan	949	CAKSC	GT:cak:Kaqchikel	No
734	Kakchikel [Kaqchikel]	cak	Kakchikel	cak		Mayan//Mayan	489	KQC	Kaqchiquel Bible	No
735	Kakchikel [Kaqchikel]	cak	Kakchikel	cak		Mayan//Mayan	572	CAKENT	RI DIOS NCH'O PA KACH'ABÜL CHEKE	No
736	Kakchikel [Kaqchikel]	cak	Kakchikel	cak		Mayan//Mayan	531	CAKYNT	Re C'ac'a Testamento pa Kach'abal	No
737	Kakchikel [Kaqchikel]	cak	Kakchikel	cak		Mayan//Mayan	530	CAKCNT	Ri C'ac'a Trato ri Xuben ri Dios Quiq'uin ri Vinek	No
738	Kakchikel [Kaqchikel]	cak	Kakchikel	cak		Mayan//Mayan	570	CAKWNT	Ri C'ac'ac' Testamento pa Kach'abel	No
739	Kakchikel [Kaqchikel]	cak	Kakchikel	cak		Mayan//Mayan	1519	CAKX	Ri Dios ndichꞌaꞌa chaqe pa qachꞌabꞌel wokami	No
740	Kakchikel [Kaqchikel]	cak	Kakchikel	cak		Mayan//Mayan	216	CAKSMNT	Ri c'ac'ac' Testamento pa kach'ab'al	Yes
741	Kakchikel [Kaqchikel]	cak	Kakchikel	cak		Mayan//Mayan	902	CAKNT	Ri utzilaj rutzij ri Dios pa kachʼabel	No
742	Kako	kkj	Kako	kkj		/	1768	KKJ	Mɛlɛpi mɛ Njambiyɛ Jɔnja Mbon	Yes
743	Kala Lagaw Ya	mwp	Kala Lagaw Ya	mwp		Pama-Nyungan//Northern Pama-Nyungan	1399	MWPBIBLEPO	Minar Poelayzimayl	Yes
744	Kalabari	ijn	Kalabari	ijn		/	2540	KBTP	FỊAFỊA BAỊBỤLỤ	Yes
745	Kalagan	kqe	Kalagan	kqe		/	1357	KQE-E	Kitab Injil	Yes
746	Kalagan	kqe	Kalagan	kqe		/	2253	KI	New Testament	No
747	Kalam	kmh	Kalam	kmh		Trans-New Guinea//Madang	950	KMHNT	Kalam Baybol Buk gor minim nuk kisen angayak	Yes
748	Kalam	kmh	Kalam	kmh		Trans-New Guinea//Madang	1029	KMHMNT	Mɨnɨm Komiŋ	No
749	Kalanga	kck	Kalanga	kck		Niger-Congo/Benue-Congo/Bantoid	860	NMN	Ndebo Mbuya ne Njimbo	Yes
750	Kalenjin	kln	Kalenjin	kln		Eastern Sudanic//Nilotic	1586	KALDC	BUKUIT NE TILIIL Sireet ne Dutero Kanon	Yes
751	Kalenjin	kln	Kalenjin	kln		Eastern Sudanic//Nilotic	1585	KAPR	Bukuit Ne Tilil	No
752	Kalmyk	xal	Kalmyk	xal		Altaic//Mongolic	2089	XALNT	Шин Бооцан	Yes
753	Kaluli	bco	Kaluli	bco		Bosavi//Bosavi	1298	BCO	Kaluli Baibel	Yes
754	Kamano	kbq	Kamano	kbq		Trans-New Guinea//Eastern Highlands	1236	KBQNTPO	Anumzamofo Ruotage Avontafere	Yes
755	Kamasau	kms	Kamasau	kms		Torricelli//Marienberg	971	KMS	Nupela Testamen long tokples Kamasau long Niugini	Yes
756	Kamula	xla	Kamula	xla		/	1410	XLAPB	Ka꞉dle Yu	Yes
757	Kanasi	soq	Kanasi	soq		/	1198	SOQNT	Ina Sanaa Gagalowa	Yes
758	Kandas	kqw	Kandas	kqw		/	1252	KQW	Nupela Testamen long tokples Kandas	Yes
759	Kandawo	gam	Kandawo	gam		/	1137	GAM	Jisas Kandjiyebe Wopake	Yes
760	Kanien’kéha [Mohawk]	moh	Kanien’kéha	moh		Iroquoian//Northern Iroquoian	1653	MOH1804	Ne Saint John 1804	Yes
761	Kanien’kéha [Mohawk]	moh	Kanien’kéha	moh		Iroquoian//Northern Iroquoian	2026	MOH1774	Ne Saint Mark 1774	No
762	Kanien’kéha [Mohawk]	moh	Kanien’kéha	moh		Iroquoian//Northern Iroquoian	2345	MHK	Portions de la Bible en Mohawk	No
763	Kaninuwa	wat	Kaninuwa	wat		/	1473	WAT	Buk Baibel long tokples Kaninuwa	Yes
764	Kanite	kmu	Kanite	kmu		/	987	KMUNT	Anumayamoʼa haegafa alino hagelafilatenea kea	Yes
765	Kankanaey	kne	Kankanaey	kne		Austronesian//Northern Luzon	1329	KD	Kalin Diyos	Yes
766	Kapingamarangi	kpg	Kapingamarangi	kpg		Austronesian/Eastern Malayo-Polynesian/Oceanic	1354	KPG	Baebel Kapingamarangi	Yes
767	Kapingamarangi	kpg	Kapingamarangi	kpg		Austronesian/Eastern Malayo-Polynesian/Oceanic	1368	KPG	Beebaa Dabu	No
768	Kara (Papua New Guinea)	leu	Kara (Papua New Guinea)	leu		Austronesian/Eastern Malayo-Polynesian/Oceanic	1668	TFSP	A Turoxoian Fa'ui Sina Piran	No
769	Kara (Papua New Guinea)	leu	Kara (Papua New Guinea)	leu		Austronesian/Eastern Malayo-Polynesian/Oceanic	1107	LEU	A Turoxoian Faꞌui Sina Piran	Yes
770	Karachay-Balkar	krc	Karachay-Balkar	krc		Altaic//Turkic	2317	BLKNTP	Сыйлы Инжил бла Забур	Yes
771	Karajá	kpj	Karajá	kpj		Macro-Ge//Karajá	725	KPJNT	Deuxu Rybe Tyyriti	Yes
772	Karbi	mjw	Karbi	mjw		Sino-Tibetan/Tibeto-Burman/Kuki-Chin	997	KARB	BAIBEL KANGTHIR	Yes
773	Karif [Garifuna]	cab	Karif	cab		Arawakan//Caribbean Arawakan	521	CABNT	Lerérun Búngiu To Lánina Iséri Darádu	Yes
774	Karkar-Yuri	yuj	Karkar-Yuri	yuj		Pauwasi//Eastern Pauwasi	998	YUJNT	Kwaromp kwapwe kare kar	Yes
775	Karon	krx	Karon	krx		/	2018	KRX	Hilim ha hiti Pútuun pa	Yes
776	Kasem	xsm	Kasem	xsm		Niger-Congo/Gur/Southern-Central Gur	1303	XSMDBL	xsm Wɛ Tɔnɔ dɩ kasɩm	Yes
777	Kasua	khs	Kasua	khs		/	1566	KHS	Kokolo Kao Tesene Solo	Yes
778	Kataang	kgd	Kataang	kgd		/	2356	KTGMP	ປັຣນາຍ ເຢືາງ ເຈົາຣາຊີ ປັຣຄັນ ຕາໄມ	Yes
779	Katcha-Kadugli-Miri	xtc	Katcha-Kadugli-Miri	xtc		Kadu//Kadugli	2494	KATCHA	TIMIꞌDI TUMMA MA ꞌBÏTÏNGNGÖ NJA RAWUS NJA YÜNAN	Yes
780	Kaya Western [Western Kayah]	kyu	Kaya Western	kyu		/	1432	KYULNT	Lisǎsè̌ Athè̌ - Kayǎ Ngó̤	No
781	Kaya Western [Western Kayah]	kyu	Kaya Western	kyu		/	345	KYUNTGEN	ꤜꤤ꤬ꤡꤢ꤭ꤏꤢꤧ꤭ ꤢ꤬ꤞꤢꤧ꤭ ꤔꤢ ꤟꤢꤩ꤬ꤋꤢꤨ꤬ꤓꤝꤟꤥ꤭ꤜꤢꤨ ꤊꤢ꤬ꤛꤢ꤭ꤜꤟꤤ꤬ꤍꤟꤥ	Yes
782	Kayabí	kyz	Kayabí	kyz		Tupian//Tupi-Guaraní	616	KYZNT	Janeruwarete 'Ga Je'eg	Yes
783	Kayapó	txu	Kayapó	txu		Macro-Ge//Ge-Kaingang	691	TXUNT	Metĩndjwỳnh Kute Memã Kabẽn Ny Jarẽnh	Yes
784	Keapara	khz	Keapara	khz		/	966	KHZ	Nupela Testamen long tokples Kalo long Niugini	Yes
785	Kein	bmh	Kein	bmh		/	942	BMHNT	Uwait nugau Ze Naliu	Yes
786	Kekchí	kek	Kekchí	kek		Mayan//Mayan	628	KEK	Li Santil hu	Yes
787	Kekchí	kek	Kekchí	kek		Mayan//Mayan	543	QQC	Q'eqchi Bible	No
788	Kekchí	kek	Kekchí	kek		Mayan//Mayan	545	QQC	Q'eqchi Bible	No
789	Keliko	kbo	Keliko	kbo		/	2052	KBO	Ụ́ꞌdụ́kọ́ Múké Múngú vé rị	Yes
790	Kenga	kyq	Kenga	kyq		Central Sudanic//Bongo-Bagirmi	1158	KYQNT	Kitapm kɛn Raa dɔɔko kiji ute jeege	Yes
791	Kenyang	ken	Kenyang	ken		Niger-Congo/Benue-Congo/Bantoid	388	KENNT	Ɛkáti Nku Nkɔ	Yes
792	Kernewek [Cornish]	cor	Kernewek	cor	kw	Indo-European//Celtic	1079	ABK	An Bibel Kernewek 2019	Yes
793	Kernewek [Cornish]	cor	Kernewek	cor	kw	Indo-European//Celtic	1704	ASK	Cornish Psalter (liturgical) 1997	No
794	Keyagana	kyg	Keyagana	kyg		/	1105	KYG2013	The Keyagana NT and 25 OT books	Yes
795	Kham, Western Parbate	kjl	Kham, Western Parbate	kjl		/	2495	NKHAM	साःरो बाचा	Yes
796	Khasi	kha	Khasi	kha		Austro-Asiatic/Mon-Khmer/Khasian	1865	KHASICLBSI	Khasi CL Bible - BSI	Yes
797	Khiamniungan Naga	kix	Khiamniungan Naga	kix		/	1058	KHIA	ASIO THSAMLAI	Yes
798	Khoekhoegowab [Khoekhoe]	naq	Khoekhoegowab	naq		Khoe-Kwadi//Khoe-Kwadi	548	KKG	Elobmîs	Yes
799	Khumi Chin	cnk	Khumi Chin	cnk		Sino-Tibetan/Tibeto-Burman/Kuki-Chin	1958	KCL02	Khumi Common Language Bible	Yes
800	KiBeembe [Beembe (Congo)]	beq	KiBeembe	beq		Niger-Congo/Benue-Congo/Bantoid	812	NTB	Musamu Wamubwete	Yes
801	Kiañiŋ Balaŋ [Kyenele]	kql	Kiañiŋ Balaŋ	kql		/	1827	KBNT	Mak - Kiañiŋ Balaŋ	Yes
802	Kichwa: Chaupi urcucuna [Chimborazo Highland Quichua]	qug	Kichwa: Chaupi urcucuna	qug		Quechuan//Quechuan	262	QCHI04	Dios Rimashca Shimicunami	Yes
803	Kichwa: Chaupi urcucuna [Chimborazo Highland Quichua]	qug	Kichwa: Chaupi urcucuna	qug		Quechuan//Quechuan	98	MTDS	Mushuj Testamento Diospaj Shimi	No
804	Kichwa: Imbabura [Imbabura Highland Quichua]	qvi	Kichwa: Imbabura	qvi		Quechuan//Quechuan	264	QUII	Diospaj Shimi	Yes
805	Kichwa: Ura urcucuna [Cañar Highland Quichua]	qxr	Kichwa: Ura urcucuna	qxr		/	261	QCA10	Dios Rimashcata Quillcashcami	Yes
806	Kihehe [Hehe]	heh	Kihehe	heh		Niger-Congo/Benue-Congo/Bantoid	1815	HENT2004	Lufingano Lupya	Yes
807	Kikuyu	kik	Kikuyu	kik	ki	Niger-Congo/Benue-Congo/Bantoid	1202	GIKDC	Gikuyu Common Language with DC	No
808	Kikuyu	kik	Kikuyu	kik	ki	Niger-Congo/Benue-Congo/Bantoid	1201	GIKCL	IBUKU RĨA ŨHORO ŨRĨA MWEGA	Yes
809	Kikuyu	kik	Kikuyu	kik	ki	Niger-Congo/Benue-Congo/Bantoid	1622	GKY	Kiugo Gĩtheru Kĩa Ngai, Kĩrĩkanĩro Kĩrĩa Gĩkũrũ Na Kĩrĩa Kĩerũ	No
810	Kikwango [Kituba (Democratic Republic of Congo)]	ktu	Kikwango	ktu		other//Creoles and Pidgins	1491	NTK50	Le Nouveau Testament en Kikwango 1950	Yes
811	Kim	kia	Kim	kia		Niger-Congo/Adamawa-Ubangi/Kim	810	BK	Bible kim	Yes
812	Kim	kia	Kim	kia		Niger-Congo/Adamawa-Ubangi/Kim	1022	BK	Bible kim	No
813	Kimré	kqp	Kimré	kqp		/	1612	KQPNT	Magtubu tôô toɲ biɲare to kôrbi	Yes
814	Kinaray-A	krj	Kinaray-A	krj		/	1489	KRJNT	Ang bag-o nga kasugtanan	Yes
815	King'hutu [Kutu]	kdc	King'hutu	kdc		/	1226	KUTU	Lagano da Sambi kwa Wanhu Wose	Yes
816	Kinga	zga	Kinga	zga		Niger-Congo/Benue-Congo/Bantoid	2312	ZGA	Ʉtesitamentɨ Ʉmpya mu nzovele jya Kɨkɨnga	Yes
817	Kinyarwanda [Rwandan]	kin	Kinyarwanda	kin	rw	Niger-Congo/Benue-Congo/Bantoid	395	BIR	Bibiliya Ijambo ry'imana	No
818	Kinyarwanda [Rwandan]	kin	Kinyarwanda	kin	rw	Niger-Congo/Benue-Congo/Bantoid	387	BIRD	Bibiliya Ijambo ry'imana	Yes
819	Kinyarwanda [Rwandan]	kin	Kinyarwanda	kin	rw	Niger-Congo/Benue-Congo/Bantoid	430	KBNT	Bibiliya Ntagatifu	No
820	Kinyarwanda [Rwandan]	kin	Kinyarwanda	kin	rw	Niger-Congo/Benue-Congo/Bantoid	351	BYSB	Bibiliya Yera	No
821	Kire	geb	Kire	geb		Lower Sepik-Ramu//Mikarew	1371	KIRNT	Fhe Bakɨmen Kaman Kameŋ	Yes
822	Kirghiz [Kyrghyz]	kir	Kirghiz	kir	ky	Altaic//Turkic	2328	КЫРИ	Инжил ЛС (2005)	Yes
823	Kirike	okr	Kirike	okr		/	2542	OBTP	Kịrịkẹnị Baịbụl	Yes
824	Kirimi [Nyaturu]	rim	Kirimi	rim		Niger-Congo/Benue-Congo/Bantoid	301	RNT	Kirimi New Testament	Yes
825	Kisar	kje	Kisar	kje		Austronesian//Central Malayo-Polynesian	948	KJENT	Makromod lalap lirna wawan	Yes
826	Kishambala [Shambala]	ksb	Kishambala	ksb		Niger-Congo/Benue-Congo/Bantoid	1811	KISHNT05	Kishambala New Testament 2005	Yes
827	Kisi [Southern Kisi]	kss	Kisi	kss		Niger-Congo/Atlantic/Mel	2241	KSS13	YĀU̍ MƐ̄LƐ̄KA̍A̍	Yes
828	Kisiei [Kissi]	kqs	Kisiei	kqs		/	1394	BKG	BII BILA	Yes
829	Kiswahili [Swahili]	swh	Kiswahili	swh	sw	Niger-Congo/Benue-Congo/Bantoid	2484	TKU	Agano Jipya: Tafsiri ya Kusoma-Kwa-Urahisi	No
830	Kiswahili [Swahili]	swh	Kiswahili	swh	sw	Niger-Congo/Benue-Congo/Bantoid	74	BHN	Biblia Habari Njema	Yes
831	Kiswahili [Swahili]	swh	Kiswahili	swh	sw	Niger-Congo/Benue-Congo/Bantoid	393	BHND	Biblia Habari Njema	No
832	Kiswahili [Swahili]	swh	Kiswahili	swh	sw	Niger-Congo/Benue-Congo/Bantoid	2144	BHNTLK	Biblia Habari Njema: Toleo la Kujifunza	No
833	Kiswahili [Swahili]	swh	Kiswahili	swh	sw	Niger-Congo/Benue-Congo/Bantoid	1627	NEN	Neno: Bibilia Takatifu 2014	No
834	Kiswahili [Swahili]	swh	Kiswahili	swh	sw	Niger-Congo/Benue-Congo/Bantoid	1818	SRUV	Swahili Revised Union Version	No
835	Kiswahili [Swahili]	swh	Kiswahili	swh	sw	Niger-Congo/Benue-Congo/Bantoid	1817	SRUVDC	Swahili Revised Union Version	No
836	Kiswahili [Swahili]	swh	Kiswahili	swh	sw	Niger-Congo/Benue-Congo/Bantoid	164	SUV	Swahili Union Version	No
837	Kivunjo [Vunjo]	vun	Kivunjo	vun		/	1812	KIVNT99	Kivunjo New Testament 1999	Yes
838	Kiyombi [Yombe]	yom	Kiyombi	yom		/	1617	YOM	Nkanda Wu Moyo, Nguizani yimona ayi minkunga	Yes
839	Ki̱tule [Tula]	tul	Ki̱tule	tul		/	1920	TULA	Bwaki Kifwiyang	Yes
840	Kobon	kpw	Kobon	kpw		Trans-New Guinea//Madang	1576	KPW	MANÖ KAMƗŊ	Yes
841	Kodava	kfa	Kodava	kfa		Dravidian//Southern Dravidian	2045	ಕೊಡವ	ಕೊಡವ ಬೈಬಲ್	Yes
842	Koho	kpm	Koho	kpm		Austro-Asiatic/Mon-Khmer/Bahnaric	2350	SGJK	Sră Goh	Yes
843	Kokborok [Kok Borok]	trp	Kokborok	trp		Sino-Tibetan/Tibeto-Burman/Bodo-Garo	1540	KOKBOROK-BSI	Kokborok Bible - Re-edited (BSI)	Yes
844	Koma	kmy	Koma	kmy		/	1774	KMA	Ŋmiŋ Nʋahaaliŋ Gbaniŋ Kɔmiŋ	Yes
845	Kombio	xbi	Kombio	xbi		Torricelli//Kombio-Arapesh	1299	XBIW	Kambio Wampukuamp Bible Portions	No
846	Kombio	xbi	Kombio	xbi		Torricelli//Kombio-Arapesh	1292	XBIY	Matyu: sank wulapm weinkel ka Matyu apulel	Yes
847	Komrem [Kom (India)]	kmm	Komrem	kmm		/	1542	KMM-BSI	LEKHARABU INTHENG (BSI)	Yes
848	Konai	kxw	Konai	kxw		/	1567	KXW2014	Godiha̱ Ta̱ Bolofei̱	Yes
849	Konda-Dora	kfc	Konda-Dora	kfc		Dravidian//South-Central Dravidian	2423	KONDANT2006	కొండ బాసదు నెగ్గి కబ్రు 2006	Yes
850	Konkani [Goan Konkani]	gom	Konkani	gom		/	1866	KONKANIBSI	Novo Korar NT	Yes
851	Konkomba	xon	Konkomba	xon		Niger-Congo/Gur/Northern-Central Gur	1460	KUGL	UWONBƆR A GBƆNPƆŊ LIKƆƆNL	No
852	Konkomba	xon	Konkomba	xon		Niger-Congo/Gur/Northern-Central Gur	1150	XONB	Uwumbɔr aagbaŋ	Yes
853	Konni	kma	Konni	kma		Niger-Congo/Gur/Northern-Central Gur	2421	KMA	Ŋmiŋ Nʋahaaliŋ Gbaniŋ Kɔmiŋ	Yes
854	Konyak Naga	nbe	Konyak Naga	nbe		/	933	NAGE	ÜJAO LAITEP	Yes
855	Koonzime	ozm	Koonzime	ozm		/	2387	OZM	Kálar Nzyɛ̌m : Ejwán é Sáá	No
856	Koonzime	ozm	Koonzime	ozm		/	2388	OZMBAD	Kálara Zyɛ̌m Edwán é mpʉ̌n	Yes
857	Korafe-Yegha	kpr	Korafe-Yegha	kpr		Trans-New Guinea//Binanderean	1574	KPR	God Da Geka Seka	No
858	Korafe-Yegha	kpr	Korafe-Yegha	kpr		Trans-New Guinea//Binanderean	1072	KPRNT	God da geka seka	Yes
859	Koreguaje	coe	Koreguaje	coe		Tucanoan//Tucanoan	1571	COE	Dios Chʉ'o Kʉaphʉro	Yes
860	Koronadal Blaan	bpr	Koronadal Blaan	bpr		Austronesian//Bilic	925	BPRNT	I Falami Kasafnè (New Testament)	Yes
861	Kosena	kze	Kosena	kze		/	1109	KZENT	aúná-aimba simái tarúmakain-kwasai	Yes
